game_id,result,reward
1459,win,20.0
1461,lose,-20.0
1462,win,20.0
1463,lose,-20.0
1464,lose,-20.0
1465,lose,-20.0
1466,lose,-20.0
1467,win,20.0
1468,win,20.0
1469,lose,-20.0
1470,win,30.0
1471,win,40.0
1472,lose,-20.0
1473,lose,-20.0
1474,lose,-10.0
1475,lose,-20.0
1476,win,20.0
1477,win,20.0
1478,win,30.0
1479,lose,-20.0
1480,lose,-20.0
1482,win,20.0
1483,lose,-10.0
1484,lose,-20.0
1485,win,20.0
1486,win,30.0
1487,lose,-20.0
1488,lose,-20.0
1490,lose,-20.0
1491,win,20.0
1492,lose,-40.0
1493,lose,-10.0
1494,lose,-10.0
1495,lose,-20.0
1496,win,20.0
1497,lose,-20.0
1498,win,20.0
1499,lose,-10.0
1501,win,20.0
1502,win,40.0
1503,lose,-20.0
1504,lose,-20.0
1506,lose,-20.0
1508,win,20.0
1509,lose,-20.0
1510,lose,-20.0
1512,lose,-20.0
1513,lose,-20.0
1514,lose,-10.0
1515,lose,-20.0
1516,lose,-40.0
1517,lose,-25.0
1518,win,20.0
1519,lose,-20.0
1520,lose,-20.0
1521,lose,-20.0
1522,lose,-40.0
1523,win,20.0
1524,lose,-20.0
1525,win,20.0
1527,win,20.0
1528,win,30.0
1529,lose,-10.0
1530,win,30.0
1532,lose,-20.0
1533,lose,-10.0
1534,win,40.0
1535,lose,-20.0
1536,win,30.0
1537,lose,-20.0
1538,lose,-20.0
1539,win,30.0
1540,lose,-40.0
1541,win,20.0
1542,lose,-20.0
1543,lose,-10.0
1544,win,20.0
1545,win,20.0
1546,win,20.0
