score,hand_length,action,result,reward,p_hand_1,p_hand_2,p_hand_is_nbj,p_hand_is_busted,d_hand_1,d_hand_length,money
14,2,DOUBLE DOWN,win,40,29,48,False,False,17,1,-30080
16,2,STAND,win,20,9,31,False,False,25,1,-30100
11,2,HIT,unsettled,0,33,2,False,False,36,1,-30160
13,2,DOUBLE DOWN,win,40,13,14,False,False,4,1,-30220
6,2,HIT,unsettled,0,15,2,False,False,48,1,-30180
15,2,HIT,unsettled,0,17,37,False,False,38,1,-30220
18,3,STAND,win,20,17,37,False,False,38,1,-30220
14,2,RETRY,unsettled,-5,3,50,False,False,39,1,-30200
21,2,STAND,win,30,36,13,True,False,40,1,-30215
13,2,RETRY,unsettled,-5,15,49,False,False,8,1,-30185
5,2,HIT,unsettled,0,15,1,False,False,8,1,-30190
11,2,HIT,unsettled,0,42,19,False,False,27,1,-30230
8,2,RETRY,unsettled,-5,17,2,False,False,24,1,-30270
8,2,HIT,unsettled,0,40,5,False,False,44,1,-30375
16,3,SURRENDER,surrendered,-10,40,5,False,False,44,1,-30375
16,2,DOUBLE DOWN,win,40,45,21,False,False,6,1,-30385
9,2,HIT,unsettled,0,5,2,False,False,41,1,-30355
7,2,STAND,win,20,14,30,False,False,4,1,-30395
16,2,RETRY,unsettled,-5,24,18,False,False,36,1,-30375
4,2,RETRY,unsettled,-5,40,14,False,False,22,1,-30400
16,2,SURRENDER,surrendered,-10,44,9,False,False,9,1,-30455
12,2,RETRY,unsettled,-5,5,5,False,False,35,1,-30465
16,2,RETRY,unsettled,-5,5,49,False,False,35,1,-30470
21,2,HIT,unsettled,0,13,38,True,False,36,1,-30515
21,2,STAND,win,30,26,49,True,False,8,1,-30655
20,2,RETRY,unsettled,-5,35,25,False,False,37,1,-30625
12,2,DOUBLE DOWN,win,40,1,12,False,False,17,1,-30670
13,2,RETRY,unsettled,-5,23,15,False,False,39,1,-30690
13,2,STAND,win,20,22,41,False,False,21,1,-30735
15,2,SURRENDER,surrendered,-10,17,50,False,False,30,1,-30715
9,2,HIT,unsettled,0,29,30,False,False,8,1,-30785
14,2,RETRY,unsettled,-5,42,36,False,False,11,1,-30815
8,2,HIT,unsettled,0,17,28,False,False,2,1,-30840
19,3,RETRY,unsettled,-5,17,28,False,False,2,1,-30840
18,2,HIT,unsettled,0,20,51,False,False,43,1,-30865
19,2,RETRY,unsettled,-5,21,10,False,False,18,1,-30910
19,2,STAND,win,20,21,36,False,False,24,1,-30955
16,2,DOUBLE DOWN,win,40,39,4,False,False,10,1,-30975
19,2,STAND,draw,0,47,38,False,False,42,1,-30935
11,2,DOUBLE DOWN,win,40,29,6,False,False,46,1,-30955
7,2,HIT,unsettled,0,17,40,False,False,30,1,-30915
6,2,STAND,win,20,2,41,False,False,21,1,-30925
14,2,HIT,unsettled,0,7,18,False,False,25,1,-30905
17,2,SURRENDER,surrendered,-10,33,8,False,False,18,1,-30965
13,2,DOUBLE DOWN,win,40,2,49,False,False,22,1,-31035
8,2,HIT,unsettled,0,44,40,False,False,35,1,-31035
9,2,DOUBLE DOWN,win,40,30,16,False,False,36,1,-31105
16,2,RETRY,unsettled,-5,5,49,False,False,51,1,-31095
12,2,STAND,win,20,50,1,False,False,14,1,-31160
14,2,DOUBLE DOWN,win,40,31,20,False,False,27,1,-31180
13,2,STAND,win,20,7,4,False,False,44,1,-31180
18,2,RETRY,unsettled,-5,19,39,False,False,6,1,-31160
16,2,STAND,win,20,19,47,False,False,6,1,-31165
19,2,HIT,unsettled,0,34,38,False,False,41,1,-31145
14,2,STAND,win,20,3,36,False,False,18,1,-31205
15,2,HIT,unsettled,0,23,4,False,False,25,1,-31205
19,2,STAND,draw,0,33,26,False,False,22,1,-31405
16,2,DOUBLE DOWN,win,40,49,31,False,False,32,1,-31445
21,2,STAND,win,30,48,13,True,False,11,1,-31425
16,2,RETRY,unsettled,-5,46,20,False,False,50,1,-31395
12,2,HIT,unsettled,0,40,11,False,False,29,1,-31420
14,3,RETRY,unsettled,-5,40,11,False,False,29,1,-31420
10,2,STAND,win,20,7,14,False,False,4,1,-31495
11,2,RETRY,unsettled,-5,30,5,False,False,16,1,-31475
10,2,RETRY,unsettled,-5,42,31,False,False,28,1,-31500
10,2,HIT,unsettled,0,19,15,False,False,32,1,-31535
10,2,RETRY,unsettled,-5,20,27,False,False,49,1,-31555
15,2,HIT,unsettled,0,47,44,False,False,24,1,-31570
18,3,STAND,win,20,47,44,False,False,24,1,-31570
12,2,RETRY,unsettled,-5,14,23,False,False,31,1,-31550
13,2,HIT,unsettled,0,50,15,False,False,2,1,-31605
20,2,HIT,unsettled,0,10,37,False,False,6,1,-31645
7,2,DOUBLE DOWN,win,40,40,30,False,False,4,1,-31685
14,2,RETRY,unsettled,-5,50,16,False,False,4,1,-31645
17,2,RETRY,unsettled,-5,47,33,False,False,49,1,-31670
16,2,RETRY,unsettled,-5,9,18,False,False,1,1,-31685
20,2,RETRY,unsettled,-5,9,24,False,False,1,1,-31690
12,2,HIT,unsettled,0,21,2,False,False,16,1,-31805
13,3,HIT,unsettled,0,21,2,False,False,16,1,-31805
13,2,RETRY,unsettled,-5,45,5,False,False,38,1,-31845
15,2,RETRY,unsettled,-5,45,46,False,False,38,1,-31850
16,2,SURRENDER,surrendered,-10,47,19,False,False,3,1,-31875
14,2,RETRY,unsettled,-5,6,32,False,False,28,1,-31885
19,2,RETRY,unsettled,-5,26,7,False,False,44,1,-31900
21,2,HIT,unsettled,0,26,38,True,False,44,1,-31905
16,3,SURRENDER,surrendered,-10,26,38,False,False,44,1,-31905
9,2,HIT,unsettled,0,2,5,False,False,37,1,-31955
11,2,STAND,win,20,8,14,False,False,17,1,-31975
8,2,DOUBLE DOWN,win,40,1,5,False,False,3,1,-31955
8,2,HIT,unsettled,0,43,15,False,False,11,1,-31965
13,2,RETRY,unsettled,-5,0,27,False,False,24,1,-31975
21,2,RETRY,unsettled,-5,0,35,True,False,24,1,-31980
20,2,RETRY,unsettled,-5,0,8,False,False,24,1,-31985
18,2,RETRY,unsettled,-5,0,6,False,False,24,1,-31990
21,2,RETRY,unsettled,-5,0,9,True,False,24,1,-31995
16,2,STAND,win,20,0,4,False,False,24,1,-32000
19,2,STAND,win,20,47,49,False,False,19,1,-31980
15,2,HIT,unsettled,0,13,42,False,False,44,1,-31980
13,3,HIT,unsettled,0,13,42,False,False,44,1,-31980
20,4,STAND,win,20,13,42,False,False,44,1,-31980
21,2,DOUBLE DOWN,win,40,48,0,True,False,2,1,-31960
11,2,RETRY,unsettled,-5,1,21,False,False,44,1,-31960
12,2,HIT,unsettled,0,1,11,False,False,44,1,-31965
15,3,STAND,win,20,1,11,False,False,44,1,-31965
12,2,DOUBLE DOWN,draw,0,27,48,False,False,14,1,-31955
17,2,SURRENDER,surrendered,-10,32,10,False,False,50,1,-31955
20,2,STAND,win,20,51,36,False,False,34,1,-32005
10,2,HIT,unsettled,0,4,30,False,False,37,1,-31985
4,2,HIT,unsettled,0,14,1,False,False,44,1,-32095
11,2,HIT,unsettled,0,5,17,False,False,10,1,-32155
9,2,RETRY,unsettled,-5,14,32,False,False,28,1,-32195
16,2,RETRY,unsettled,-5,33,33,False,False,43,1,-32250
21,2,STAND,win,30,0,48,True,False,50,1,-32275
13,2,HIT,unsettled,0,27,39,False,False,44,1,-32245
20,3,DOUBLE DOWN,win,40,27,39,False,False,44,1,-32245
5,2,DOUBLE DOWN,win,40,40,2,False,False,2,1,-32225
7,2,HIT,unsettled,0,17,14,False,False,23,1,-32185
11,3,DOUBLE DOWN,draw,0,17,14,False,False,23,1,-32185
20,2,HIT,unsettled,0,26,34,False,False,28,1,-32185
20,3,STAND,win,20,26,34,False,False,28,1,-32185
20,2,STAND,win,20,25,12,False,False,42,1,-32165
12,2,RETRY,unsettled,-5,16,20,False,False,40,1,-32165
10,2,HIT,unsettled,0,5,3,False,False,3,1,-32180
21,2,DOUBLE DOWN,win,40,23,26,True,False,7,1,-32190
19,2,HIT,unsettled,0,46,0,False,False,25,1,-32150
16,3,RETRY,unsettled,-5,46,0,False,False,25,1,-32150
15,2,SURRENDER,surrendered,-10,48,4,False,False,16,1,-32205
20,2,STAND,draw,0,9,50,False,False,8,1,-32215
13,2,DOUBLE DOWN,win,40,23,2,False,False,29,1,-32215
12,2,DOUBLE DOWN,win,40,40,12,False,False,4,1,-32175
13,2,STAND,win,20,15,10,False,False,13,1,-32135
16,2,SURRENDER,surrendered,-10,0,17,False,False,12,1,-32115
17,2,STAND,draw,0,31,13,False,False,49,1,-32135
19,2,DOUBLE DOWN,win,40,26,46,False,False,27,1,-32195
14,2,DOUBLE DOWN,win,40,7,44,False,False,40,1,-32155
13,2,HIT,unsettled,0,5,19,False,False,16,1,-32135
20,2,RETRY,unsettled,-5,38,50,False,False,23,1,-32165
11,2,DOUBLE DOWN,draw,0,1,34,False,False,43,1,-32260
20,2,STAND,win,20,9,22,False,False,49,1,-32260
7,2,HIT,unsettled,0,41,16,False,False,13,1,-32320
21,2,HIT,unsettled,0,0,12,True,False,5,1,-32360
21,3,STAND,win,20,0,12,False,False,5,1,-32360
12,2,DOUBLE DOWN,win,40,29,20,False,False,20,1,-32360
13,2,HIT,unsettled,0,15,9,False,False,32,1,-32340
21,2,RETRY,unsettled,-5,23,0,True,False,22,1,-32370
20,2,STAND,draw,0,23,49,False,False,22,1,-32375
19,2,STAND,win,20,21,50,False,False,46,1,-32375
12,2,RETRY,unsettled,-5,49,27,False,False,50,1,-32375
7,2,STAND,win,20,30,14,False,False,33,1,-32400
17,2,RETRY,unsettled,-5,25,45,False,False,3,1,-32380
19,2,DOUBLE DOWN,win,40,25,8,False,False,3,1,-32385
15,2,SURRENDER,surrendered,-10,37,30,False,False,28,1,-32345
10,2,STAND,win,20,28,32,False,False,35,1,-32395
12,2,DOUBLE DOWN,win,40,42,33,False,False,46,1,-32425
17,2,SURRENDER,surrendered,-10,18,0,False,False,33,1,-32425
10,2,DOUBLE DOWN,win,40,14,46,False,False,42,1,-32435
12,2,RETRY,unsettled,-5,1,11,False,False,23,1,-32395
12,2,HIT,unsettled,0,21,28,False,False,30,1,-32410
14,2,DOUBLE DOWN,win,40,29,22,False,False,30,1,-32435
14,2,STAND,win,20,42,48,False,False,22,1,-32435
18,2,RETRY,unsettled,-5,45,13,False,False,44,1,-32415
11,2,DOUBLE DOWN,win,40,28,20,False,False,41,1,-32500
7,2,STAND,win,20,14,43,False,False,45,1,-32500
18,2,RETRY,unsettled,-5,9,33,False,False,48,1,-32520
15,2,HIT,unsettled,0,19,46,False,False,51,1,-32535
21,3,RETRY,unsettled,-5,19,46,False,False,51,1,-32535
18,2,HIT,unsettled,0,12,20,False,False,35,1,-32590
15,2,SURRENDER,surrendered,-10,4,10,False,False,50,1,-32710
17,2,RETRY,unsettled,-5,19,23,False,False,13,1,-32720
5,2,STAND,win,20,40,28,False,False,35,1,-32825
6,2,HIT,unsettled,0,40,3,False,False,31,1,-32805
15,2,RETRY,unsettled,-5,4,36,False,False,13,1,-32825
20,2,STAND,win,20,24,25,False,False,30,1,-32840
14,2,RETRY,unsettled,-5,2,39,False,False,14,1,-32840
11,2,HIT,unsettled,0,8,14,False,False,45,1,-32975
21,3,STAND,win,20,8,14,False,False,45,1,-32975
10,2,RETRY,unsettled,-5,20,40,False,False,38,1,-32975
14,2,STAND,win,20,10,42,False,False,25,1,-33010
21,2,STAND,win,30,26,12,True,False,15,1,-33010
17,2,SURRENDER,surrendered,-10,6,25,False,False,3,1,-32980
9,2,DOUBLE DOWN,win,40,32,1,False,False,30,1,-32990
19,2,STAND,win,20,13,33,False,False,19,1,-32990
9,2,DOUBLE DOWN,draw,0,30,29,False,False,7,1,-32970
20,2,STAND,win,20,38,50,False,False,41,1,-33030
18,2,RETRY,unsettled,-5,49,33,False,False,34,1,-33010
10,2,DOUBLE DOWN,draw,0,27,20,False,False,50,1,-33075
18,2,HIT,unsettled,0,46,49,False,False,12,1,-33175
13,2,RETRY,unsettled,-5,3,47,False,False,5,1,-33205
11,2,HIT,unsettled,0,3,19,False,False,5,1,-33210
7,2,RETRY,unsettled,-5,30,40,False,False,17,1,-33250
15,2,RETRY,unsettled,-5,30,37,False,False,17,1,-33255
10,2,HIT,unsettled,0,30,4,False,False,17,1,-33260
14,2,RETRY,unsettled,-5,13,2,False,False,11,1,-33280
14,2,RETRY,unsettled,-5,22,29,False,False,17,1,-33325
20,2,RETRY,unsettled,-5,48,22,False,False,4,1,-33360
15,2,STAND,win,20,48,43,False,False,4,1,-33365
17,2,SURRENDER,surrendered,-10,5,0,False,False,1,1,-33365
16,2,RETRY,unsettled,-5,32,34,False,False,38,1,-33435
13,2,HIT,unsettled,0,41,22,False,False,32,1,-33560
21,3,STAND,win,20,41,22,False,False,32,1,-33560
16,2,HIT,unsettled,0,36,5,False,False,3,1,-33540
11,2,HIT,unsettled,0,2,7,False,False,22,1,-33620
17,3,SURRENDER,surrendered,-10,2,7,False,False,22,1,-33620
14,2,RETRY,unsettled,-5,9,42,False,False,17,1,-33630
6,2,RETRY,unsettled,-5,3,14,False,False,35,1,-33645
8,2,HIT,unsettled,0,3,29,False,False,35,1,-33650
15,3,SURRENDER,surrendered,-10,3,29,False,False,35,1,-33650
19,2,STAND,win,20,34,25,False,False,27,1,-33660
17,2,RETRY,unsettled,-5,38,19,False,False,30,1,-33660
21,2,DOUBLE DOWN,win,40,38,26,True,False,30,1,-33665
15,2,HIT,unsettled,0,4,37,False,False,49,1,-33685
15,2,SURRENDER,surrendered,-10,20,6,False,False,0,1,-33695
10,2,DOUBLE DOWN,win,40,19,28,False,False,7,1,-33705
15,2,RETRY,unsettled,-5,16,13,False,False,43,1,-33725
21,2,HIT,unsettled,0,39,49,True,False,25,1,-33760
4,2,HIT,unsettled,0,14,40,False,False,27,1,-33780
10,3,STAND,win,20,14,40,False,False,27,1,-33780
15,2,HIT,unsettled,0,6,20,False,False,21,1,-33800
20,2,STAND,win,20,48,49,False,False,44,1,-33810
19,2,STAND,win,20,47,24,False,False,29,1,-33790
10,2,HIT,unsettled,0,5,3,False,False,23,1,-33770
19,3,STAND,win,20,5,3,False,False,23,1,-33770
19,2,STAND,draw,0,33,26,False,False,3,1,-33800
10,2,HIT,unsettled,0,32,2,False,False,39,1,-33830
20,3,RETRY,unsettled,-5,32,2,False,False,39,1,-33830
7,2,HIT,unsettled,0,1,4,False,False,41,1,-33845
18,3,DOUBLE DOWN,win,40,1,4,False,False,41,1,-33845
17,2,SURRENDER,surrendered,-10,5,0,False,False,18,1,-33805
15,2,DOUBLE DOWN,win,40,38,17,False,False,42,1,-33855
20,2,STAND,win,20,10,22,False,False,48,1,-33815
17,2,HIT,unsettled,0,12,32,False,False,29,1,-33795
19,2,STAND,win,20,50,8,False,False,46,1,-33815
12,2,RETRY,unsettled,-5,27,25,False,False,14,1,-33795
20,2,DOUBLE DOWN,win,40,51,22,False,False,0,1,-33860
11,2,HIT,unsettled,0,18,17,False,False,45,1,-33820
21,3,STAND,win,20,18,17,False,False,45,1,-33820
17,2,RETRY,unsettled,-5,38,45,False,False,3,1,-33810
6,2,STAND,win,20,41,28,False,False,29,1,-33875
12,2,RETRY,unsettled,-5,33,3,False,False,36,1,-33895
12,2,RETRY,unsettled,-5,1,36,False,False,32,1,-33940
12,2,DOUBLE DOWN,win,40,1,49,False,False,32,1,-33945
14,2,RETRY,unsettled,-5,43,34,False,False,49,1,-33915
12,2,DOUBLE DOWN,win,40,51,14,False,False,4,1,-33970
15,2,SURRENDER,surrendered,-10,7,45,False,False,25,1,-33930
15,2,RETRY,unsettled,-5,4,11,False,False,16,1,-34040
18,2,HIT,unsettled,0,6,13,False,False,12,1,-34185
16,2,HIT,unsettled,0,49,5,False,False,51,1,-34255
8,2,HIT,unsettled,0,5,14,False,False,39,1,-34325
14,2,STAND,win,20,12,42,False,False,8,1,-34455
16,2,SURRENDER,surrendered,-10,18,38,False,False,20,1,-34485
20,2,HIT,unsettled,0,23,10,False,False,39,1,-34495
21,3,STAND,win,20,23,10,False,False,39,1,-34495
13,2,DOUBLE DOWN,win,40,14,13,False,False,16,1,-34475
10,2,HIT,unsettled,0,33,27,False,False,37,1,-34435
17,3,HIT,unsettled,0,33,27,False,False,37,1,-34435
20,4,RETRY,unsettled,-5,33,27,False,False,37,1,-34435
20,2,RETRY,unsettled,-5,51,11,False,False,31,1,-34460
13,2,RETRY,unsettled,-5,11,15,False,False,32,1,-34475
20,2,RETRY,unsettled,-5,11,12,False,False,32,1,-34480
10,2,RETRY,unsettled,-5,19,15,False,False,40,1,-34525
13,2,STAND,win,20,14,26,False,False,43,1,-34620
15,2,HIT,unsettled,0,10,30,False,False,25,1,-34670
12,2,RETRY,unsettled,-5,29,46,False,False,47,1,-34770
7,2,HIT,unsettled,0,41,42,False,False,45,1,-34815
17,3,SURRENDER,surrendered,-10,41,42,False,False,45,1,-34815
11,2,HIT,unsettled,0,44,4,False,False,3,1,-34835
17,3,HIT,unsettled,0,44,4,False,False,3,1,-34835
18,4,STAND,win,20,44,4,False,False,3,1,-34835
13,2,RETRY,unsettled,-5,2,38,False,False,34,1,-34835
8,2,RETRY,unsettled,-5,2,30,False,False,34,1,-34840
14,2,STAND,win,20,2,0,False,False,34,1,-34845
17,2,RETRY,unsettled,-5,19,48,False,False,0,1,-34825
19,2,STAND,win,20,8,37,False,False,36,1,-34840
17,2,DOUBLE DOWN,win,40,31,39,False,False,32,1,-34820
6,2,RETRY,unsettled,-5,14,3,False,False,26,1,-34780
11,2,HIT,unsettled,0,14,47,False,False,26,1,-34785
12,3,RETRY,unsettled,-5,14,47,False,False,26,1,-34785
20,2,STAND,draw,0,22,37,False,False,48,1,-34830
15,2,RETRY,unsettled,-5,43,25,False,False,51,1,-34850
6,2,RETRY,unsettled,-5,15,15,False,False,20,1,-34895
17,2,RETRY,unsettled,-5,23,32,False,False,34,1,-34920
13,2,HIT,unsettled,0,19,18,False,False,41,1,-35025
14,3,RETRY,unsettled,-5,19,18,False,False,41,1,-35025
20,2,STAND,draw,0,49,23,False,False,20,1,-35050
16,2,SURRENDER,surrendered,-10,23,5,False,False,14,1,-35050
20,2,STAND,win,20,9,36,False,False,44,1,-35060
11,2,STAND,win,20,34,27,False,False,31,1,-35040
14,2,STAND,win,20,41,13,False,False,33,1,-35090
7,2,DOUBLE DOWN,win,40,17,40,False,False,45,1,-35070
21,2,DOUBLE DOWN,win,40,35,26,True,False,50,1,-35070
16,2,DOUBLE DOWN,win,40,34,32,False,False,6,1,-35030
17,2,SURRENDER,surrendered,-10,45,50,False,False,30,1,-34990
12,2,HIT,unsettled,0,41,21,False,False,0,1,-35000
8,2,HIT,unsettled,0,29,16,False,False,18,1,-35040
18,3,STAND,win,20,29,16,False,False,18,1,-35040
8,2,DOUBLE DOWN,win,40,2,17,False,False,11,1,-35060
8,2,DOUBLE DOWN,win,40,4,2,False,False,3,1,-35040
12,2,RETRY,unsettled,-5,1,24,False,False,10,1,-35010
18,2,HIT,unsettled,0,39,19,False,False,10,1,-35025
16,2,RETRY,unsettled,-5,26,30,False,False,36,1,-35075
17,2,RETRY,unsettled,-5,26,44,False,False,36,1,-35080
21,2,HIT,unsettled,0,26,23,True,False,36,1,-35085
13,2,RETRY,unsettled,-5,28,48,False,False,42,1,-35135
13,2,HIT,unsettled,0,28,48,False,False,42,1,-35140
18,2,STAND,win,20,35,33,False,False,37,1,-35220
8,2,RETRY,unsettled,-5,3,16,False,False,9,1,-35200
11,2,HIT,unsettled,0,41,33,False,False,5,1,-35335
19,3,RETRY,unsettled,-5,41,33,False,False,5,1,-35335
20,3,STAND,win,20,41,33,False,False,5,1,-35340
16,2,SURRENDER,surrendered,-10,49,44,False,False,16,1,-35320
12,2,HIT,unsettled,0,33,3,False,False,6,1,-35330
14,2,HIT,unsettled,0,16,38,False,False,47,1,-35340
16,3,SURRENDER,surrendered,-10,16,38,False,False,47,1,-35340
15,2,RETRY,unsettled,-5,4,35,False,False,24,1,-35420
15,2,RETRY,unsettled,-5,8,31,False,False,21,1,-35435
18,2,DOUBLE DOWN,win,40,20,11,False,False,47,1,-35480
20,2,STAND,draw,0,9,23,False,False,26,1,-35440
17,2,RETRY,unsettled,-5,37,45,False,False,32,1,-35440
15,2,DOUBLE DOWN,win,40,49,17,False,False,32,1,-35465
20,2,STAND,win,20,11,36,False,False,27,1,-35445
18,2,STAND,draw,0,50,7,False,False,42,1,-35425
7,2,HIT,unsettled,0,15,3,False,False,47,1,-35505
17,2,HIT,unsettled,0,18,0,False,False,10,1,-35515
12,3,DOUBLE DOWN,win,40,18,0,False,False,10,1,-35515
19,2,RETRY,unsettled,-5,35,8,False,False,46,1,-35535
20,2,STAND,draw,0,24,49,False,False,12,1,-35660
21,2,HIT,unsettled,0,39,38,True,False,47,1,-35700
12,2,HIT,unsettled,0,18,44,False,False,28,1,-35870
10,2,HIT,unsettled,0,46,40,False,False,17,1,-35920
15,3,SURRENDER,surrendered,-10,46,40,False,False,17,1,-35920
21,2,DOUBLE DOWN,win,40,11,39,True,False,43,1,-35940
13,2,RETRY,unsettled,-5,4,20,False,False,34,1,-35900
9,2,DOUBLE DOWN,win,40,43,29,False,False,22,1,-35945
8,2,HIT,unsettled,0,2,30,False,False,8,1,-35915
14,2,HIT,unsettled,0,15,13,False,False,32,1,-35935
13,2,RETRY,unsettled,-5,0,1,False,False,40,1,-35975
21,2,DOUBLE DOWN,win,40,0,24,True,False,40,1,-35980
9,2,HIT,unsettled,0,17,29,False,False,47,1,-35940
21,2,STAND,win,30,9,39,True,False,10,1,-36010
16,2,STAND,win,20,5,37,False,False,31,1,-36050
14,2,DOUBLE DOWN,win,40,18,33,False,False,36,1,-36030
21,2,RETRY,unsettled,-5,48,13,True,False,47,1,-36010
14,2,STAND,win,20,2,0,False,False,5,1,-36095
10,2,HIT,unsettled,0,44,42,False,False,2,1,-36155
21,2,HIT,unsettled,0,37,26,True,False,23,1,-36235
15,2,RETRY,unsettled,-5,7,19,False,False,31,1,-36315
18,2,RETRY,unsettled,-5,7,38,False,False,31,1,-36320
10,2,DOUBLE DOWN,draw,0,7,40,False,False,31,1,-36325
14,2,DOUBLE DOWN,draw,0,22,16,False,False,18,1,-36425
16,2,RETRY,unsettled,-5,30,0,False,False,38,1,-36425
12,2,HIT,unsettled,0,30,6,False,False,38,1,-36430
12,2,RETRY,unsettled,-5,29,33,False,False,50,1,-36490
15,2,SURRENDER,surrendered,-10,17,12,False,False,3,1,-36535
19,2,STAND,draw,0,34,49,False,False,15,1,-36545
15,2,SURRENDER,surrendered,-10,47,31,False,False,13,1,-36585
15,2,DOUBLE DOWN,win,40,17,25,False,False,24,1,-36595
10,2,RETRY,unsettled,-5,41,19,False,False,18,1,-36555
17,2,RETRY,unsettled,-5,33,21,False,False,45,1,-36730
14,2,DOUBLE DOWN,win,40,42,51,False,False,16,1,-36825
5,2,HIT,unsettled,0,15,27,False,False,48,1,-36785
15,3,RETRY,unsettled,-5,15,27,False,False,48,1,-36785
8,3,HIT,unsettled,0,15,27,False,False,48,1,-36790
16,2,RETRY,unsettled,-5,4,13,False,False,22,1,-36800
12,2,HIT,unsettled,0,40,12,False,False,14,1,-36875
17,2,HIT,unsettled,0,0,5,False,False,22,1,-36915
17,3,SURRENDER,surrendered,-10,0,5,False,False,22,1,-36915
9,2,HIT,unsettled,0,41,5,False,False,24,1,-36975
13,3,RETRY,unsettled,-5,41,5,False,False,24,1,-36975
6,2,HIT,unsettled,0,1,3,False,False,23,1,-37000
8,2,HIT,unsettled,0,17,28,False,False,2,1,-37020
10,3,RETRY,unsettled,-5,17,28,False,False,2,1,-37020
16,3,SURRENDER,surrendered,-10,17,28,False,False,2,1,-37025
16,2,RETRY,unsettled,-5,25,18,False,False,28,1,-37135
10,2,HIT,unsettled,0,46,27,False,False,30,1,-37240
18,2,STAND,win,20,37,33,False,False,23,1,-37360
12,2,STAND,win,20,41,8,False,False,31,1,-37350
10,2,RETRY,unsettled,-5,29,18,False,False,3,1,-37330
6,2,RETRY,unsettled,-5,29,14,False,False,3,1,-37335
9,2,STAND,win,20,29,30,False,False,3,1,-37340
15,2,DOUBLE DOWN,win,40,36,43,False,False,27,1,-37340
17,2,RETRY,unsettled,-5,26,44,False,False,0,1,-37340
20,2,RETRY,unsettled,-5,51,48,False,False,43,1,-37395
13,2,STAND,win,20,51,15,False,False,43,1,-37400
21,2,STAND,win,30,39,35,True,False,45,1,-37380
11,2,STAND,win,20,15,7,False,False,5,1,-37350
20,2,STAND,win,20,9,49,False,False,40,1,-37330
19,2,DOUBLE DOWN,draw,0,47,25,False,False,36,1,-37320
17,2,STAND,win,20,49,19,False,False,27,1,-37360
12,2,STAND,win,20,13,26,False,False,21,1,-37340
7,2,RETRY,unsettled,-5,16,41,False,False,40,1,-37320
12,2,RETRY,unsettled,-5,16,46,False,False,40,1,-37325
13,2,HIT,unsettled,0,43,20,False,False,1,1,-37350
15,2,RETRY,unsettled,-5,38,43,False,False,16,1,-37450
13,2,DOUBLE DOWN,win,40,38,41,False,False,16,1,-37455
7,2,RETRY,unsettled,-5,41,3,False,False,23,1,-37415
14,2,HIT,unsettled,0,41,0,False,False,23,1,-37420
14,3,HIT,unsettled,0,41,0,False,False,23,1,-37420
8,2,STAND,win,20,1,18,False,False,32,1,-37470
16,2,HIT,unsettled,0,18,50,False,False,37,1,-37470
20,3,STAND,draw,0,18,50,False,False,37,1,-37470
16,2,RETRY,unsettled,-5,9,44,False,False,20,1,-37470
17,2,HIT,unsettled,0,9,45,False,False,20,1,-37475
17,2,RETRY,unsettled,-5,39,31,False,False,47,1,-37500
9,2,HIT,unsettled,0,17,29,False,False,34,1,-37545
20,3,DOUBLE DOWN,win,40,17,29,False,False,34,1,-37545
17,2,DOUBLE DOWN,draw,0,26,5,False,False,1,1,-37545
18,2,STAND,win,20,35,7,False,False,46,1,-37565
17,2,SURRENDER,surrendered,-10,49,19,False,False,11,1,-37545
9,2,RETRY,unsettled,-5,29,4,False,False,45,1,-37565
16,2,SURRENDER,surrendered,-10,31,36,False,False,19,1,-37660
19,2,RETRY,unsettled,-5,51,34,False,False,41,1,-37790
16,2,SURRENDER,surrendered,-10,25,31,False,False,29,1,-37875
13,2,RETRY,unsettled,-5,40,26,False,False,11,1,-37885
11,2,RETRY,unsettled,-5,40,8,False,False,11,1,-37890
12,2,STAND,win,20,40,12,False,False,11,1,-37895
6,2,HIT,unsettled,0,41,28,False,False,46,1,-37875
9,2,HIT,unsettled,0,6,27,False,False,33,1,-37895
5,2,RETRY,unsettled,-5,2,14,False,False,17,1,-37935
10,2,HIT,unsettled,0,2,32,False,False,17,1,-37940
17,3,DOUBLE DOWN,win,40,2,32,False,False,17,1,-37940
20,2,STAND,win,20,51,11,False,False,14,1,-37900
17,2,HIT,unsettled,0,45,48,False,False,35,1,-37880
17,2,RETRY,unsettled,-5,37,6,False,False,12,1,-37900
12,2,STAND,win,20,46,16,False,False,1,1,-37915
21,2,HIT,unsettled,0,36,0,True,False,32,1,-37895
17,2,HIT,unsettled,0,0,18,False,False,31,1,-38025
19,2,DOUBLE DOWN,win,40,21,38,False,False,51,1,-38075
14,2,HIT,unsettled,0,32,6,False,False,35,1,-38185
19,2,RETRY,unsettled,-5,34,10,False,False,45,1,-38210
19,2,RETRY,unsettled,-5,34,23,False,False,45,1,-38215
9,2,HIT,unsettled,0,44,28,False,False,46,1,-38240
15,2,SURRENDER,surrendered,-10,49,30,False,False,2,1,-38320
16,2,SURRENDER,surrendered,-10,47,45,False,False,38,1,-38350
13,2,HIT,unsettled,0,28,35,False,False,2,1,-38380
16,2,SURRENDER,surrendered,-10,30,39,False,False,14,1,-38420
20,2,STAND,draw,0,35,12,False,False,50,1,-38430
